hour,price
4147,414.78
4148,376.34
4149,368.4
4150,370.67
4151,342.85
4152,247.82
4153,189.88
4154,185.45
4155,159.27
4156,113.91
4157,134.11
4158,175.66
4159,371.62
4160,413.89
4161,433.27
4162,441.51
4163,439.55
4164,434.92
4165,432.44
4166,426.05
4167,422.75
4168,416.36
4169,430.48
4170,432.44
4171,438.32
4172,439.86
4173,439.14
4174,435.64
4175,406.57
4176,410.3
4177,393.23
4178,378.75
4179,370.16
4180,366.75
4181,368.2
4182,404.92
4183,421.27
4184,445.68
4185,448.27
4186,454.79
4187,458.82
4188,458.1
4189,456.65
4190,457.68
4191,454.17
4192,454.27
4193,455.82
4194,458.51
4195,465.03
4196,464.62
4197,471.34
4198,470.93
4199,447.86
4200,440.3
4201,423.86
4202,410.51
4203,406.79
4204,382.58
4205,445.27
4206,479.2
4207,476.51
4208,485.72
4209,487.48
4210,488.62
4211,487.89
4212,487.48
4213,487.58
4214,483.34
4215,479.41
4216,470.62
4217,480.96
4218,485.2
4219,482.93
4220,476.62
4221,473.51
4222,471.65
4223,455.1
4224,457.16
4225,438.19
4226,428.03
4227,430.93
4228,426.68
4229,449.39
4230,491.28
4231,497.6
4232,504.76
4233,507.04
4234,507.66
4235,509.22
4236,517.93
4237,519.48
4238,517.82
4239,505.9
4240,487.13
4241,495.53
4242,496.77
4243,493.25
4244,487.75
4245,485.16
4246,482.26
4247,460.59
4248,454.74
4249,433.85
4250,430.54
4251,429.09
4252,417.19
4253,453.3
4254,489.19
4255,491.78
4256,500.26
4257,502.02
4258,502.95
4259,500.16
4260,501.4
4261,503.36
4262,503.78
4263,498.09
4264,491.88
4265,498.09
4266,507.4
4267,504.71
4268,495.4
4269,497.98
4270,493.43
4271,469.02
4272,463.45
4273,432.03
4274,431.62
4275,425.4
4276,414.72
4277,456.3
4278,488.64
4279,509.17
4280,524.62
4281,529.6
4282,520.99
4283,515.81
4284,511.56
4285,510.21
4286,503.06
4287,493.41
4288,483.98
4289,491.24
4290,492.89
4291,496.21
4292,486.05
4293,474.65
4294,473.92
4295,429.86
4296,405.85
4297,394.3
4298,374.84
4299,353.61
4300,353.4
4301,397.01
4302,469.85
4303,497.95
4304,510.65
4305,515.95
4306,514.6
4307,510.86
4308,501.7
4309,496.81
4310,489.94
4311,483.17
4312,480.47
4313,480.57
4314,496.6
4315,506.9
4316,505.76
4317,502.22
4318,488.9
4319,450.39
4320,470.11
4321,449.33
4322,451.21
4323,419.69
4324,424.28
4325,450.59
4326,467.39
4327,480.44
4328,497.87
4329,497.03
4330,503.3
4331,500.17
4332,495.78
4333,483.67
4334,478.25
4335,474.28
4336,474.07
4337,483.99
4338,497.03
4339,506.64
4340,502.67
4341,495.89
4342,494.53
4343,474.38
4344,482.48
4345,465.83
4346,451.49
4347,443.53
4348,440.39
4349,443.22
4350,462.38
4351,471.38
4352,475.57
4353,477.14
4354,481.33
4355,481.96
4356,481.85
4357,479.76
4358,477.56
4359,481.64
4360,480.81
4361,484.26
4362,489.91
4363,506.46
4364,512.11
4365,492.53
4366,503
4367,487.19
4368,499.44
4369,483.84
4370,480.7
4371,475.26
4372,463.63
4373,481.64
4374,518.19
4375,533.58
4376,565.62
4377,545.93
4378,532.11
4379,531.8
4380,533.47
4381,532.95
4382,533.37
4383,530.02
4384,528.34
4385,544.36
4386,578.39
4387,611.9
4388,557.45
4389,554.52
4390,537.35
4391,512.43
4392,506.89
4393,489.87
4394,471.9
4395,467.62
4396,465.42
4397,488.72
4398,524.44
4399,562.88
4400,630.87
4401,584.39
4402,558.28
4403,542.3
4404,549.19
4405,562.88
4406,558.91
4407,550.55
4408,532.27
4409,553.48
4410,573.84
4411,562.98
4412,548.78
4413,540.42
4414,545.43
4415,525.17
4416,494.85
4417,476.8
4418,472.27
4419,474.54
4420,468.55
4421,492.79
4422,527.54
4423,562.6
4424,625.7
4425,598.69
4426,597.24
4427,590.75
4428,557.13
4429,553.11
4430,553.42
4431,556.2
4432,556.51
4433,566.62
4434,597.76
4435,617.76
4436,603.12
4437,583.84
4438,558.47
4439,525.16
4440,516.49
4441,498.12
4442,487.76
4443,483.66
4444,485.71
4445,506.33
4446,545.52
4447,578.97
4448,628.01
4449,625.24
4450,640.33
4451,657.36
4452,655.41
4453,652.23
4454,605.75
4455,590.57
4456,553.73
4457,543.47
4458,562.56
4459,568.51
4460,565.33
4461,551.89
4462,534.03
4463,515.15
4464,506.5
4465,489.24
4466,478.72
4467,450.42
4468,443.27
4469,483.42
4470,511.51
4471,548.49
4472,571.27
4473,571.68
4474,571.48
4475,570.56
4476,565.96
4477,559.12
4478,546.55
4479,535.21
4480,517.54
4481,516.72
4482,513.45
4483,515.09
4484,512.53
4485,506.71
4486,499.46
4487,488.32
4488,495.63
4489,479.89
4490,453.35
4491,412.51
4492,412
4493,463.23
4494,487.51
4495,489.05
4496,493.78
4497,505.1
4498,509.31
4499,507.57
4500,504.99
4501,500.36
4502,497.18
4503,494.19
4504,492.13
4505,496.76
4506,502.22
4507,500.98
4508,498.2
4509,494.91
4510,494.6
4511,496.35
4512,491.54
4513,471.69
4514,461.14
4515,460.73
4516,461.25
4517,482.12
4518,495.43
4519,496.96
4520,503.92
4521,505.56
4522,512.72
4523,514.46
4524,514.05
4525,511.9
4526,509.55
4527,507.3
4528,508.53
4529,510.98
4530,514.05
4531,516.1
4532,516.92
4533,514.46
4534,520.19
4535,511.09
4536,500.75
4537,486.22
4538,480.38
4539,468.31
4540,460.53
4541,484.78
4542,513.13
4543,547.72
4544,551.2
4545,546.19
4546,549.98
4547,554.79
4548,547.21
4549,546.19
4550,548.13
4551,544.35
4552,537.49
4553,536.16
4554,538.41
4555,543.02
4556,539.64
4557,531.55
4558,530.74
4559,508.94
4560,495.53
4561,488.46
4562,477.91
4563,468.17
4564,461.31
4565,493.68
4566,518.47
4567,568.16
4568,574
4569,603.4
4570,598.38
4571,596.84
4572,587.21
4573,584.14
4574,573.38
4575,564.98
4576,556.99
4577,573.69
4578,584.45
4579,587.83
4580,574.51
4581,560.89
4582,559.86
4583,519.29
4584,506.97
4585,502.46
4586,493.34
4587,491.71
4588,484.33
4589,495.5
4590,526.75
4591,564.25
4592,589.25
4593,591.71
4594,583.41
4595,580.85
4596,573.67
4597,563.43
4598,556.26
4599,549.9
4600,539.55
4601,565.89
4602,583.1
4603,584.84
4604,572.03
4605,564.76
4606,556.56
4607,528.49
4608,517.39
4609,508.76
4610,504.55
4611,503.93
4612,499.82
4613,509.79
4614,524.69
4615,558.81
4616,578.96
4617,585.54
4618,599.31
4619,599.21
4620,580.81
4621,564.47
4622,559.64
4623,557.27
4624,549.46
4625,569.81
4626,578.86
4627,588.21
4628,572.48
4629,560.87
4630,563.75
4631,525.82
4632,530.81
4633,520.06
4634,515.41
4635,507.44
4636,500.82
4637,516.23
4638,542.29
4639,570.42
4640,599.58
4641,584.59
4642,568.77
4643,560.6
4644,560.6
4645,559.46
4646,559.05
4647,554.29
4648,546.02
4649,557.7
4650,576.11
4651,585
4652,568.97
4653,562.56
4654,561.94
4655,536.92
4656,541.46
4657,526.93
4658,516.65
4659,507.62
4660,489.87
4661,500.56
4662,515.41
4663,522.78
4664,544.99
4665,547.06
4666,546.54
4667,546.23
4668,540.11
4669,536.27
4670,533.26
4671,530.14
4672,531.39
4673,536.48
4674,554.74
4675,563.77
4676,570.83
4677,562.73
4678,570.93
4679,543.84
4680,529.44
4681,510.46
4682,498.12
4683,485.88
4684,477.58
4685,498.02
4686,507.45
4687,515.75
4688,527.37
4689,535.35
4690,542.82
4691,543.13
4692,543.13
4693,538.67
4694,537.32
4695,535.66
4696,539.6
4697,544.17
4698,550.7
4699,562.63
4700,566.36
4701,569.06
4702,570.72
4703,552.36
4704,530.06
4705,508.28
4706,496.77
4707,494.9
4708,493.04
4709,517.1
4710,550.18
4711,579.32
4712,601.21
4713,609.3
4714,595.61
4715,598.82
4716,581.92
4717,569.78
4718,575.18
4719,574.66
4720,579.84
4721,594.88
4722,600.69
4723,601.1
4724,580.36
4725,576.11
4726,565.12
4727,537.63
4728,520.09
4729,507.99
4730,496.92
4731,494.23
4732,466.09
4733,499.4
4734,542.44
4735,580.1
4736,609.48
4737,599.76
4738,579.89
4739,579.38
4740,558.48
4741,555.27
4742,554.86
4743,556.3
4744,555.27
4745,557.86
4746,581.24
4747,595.62
4748,574.93
4749,557.44
4750,552.58
4751,530.96
4752,514.03
4753,495.28
4754,493.63
4755,476.93
4756,433.45
4757,493.42
4758,516.71
4759,551.03
4760,573.29
4761,557.73
4762,553.19
4763,553.3
4764,552.27
4765,552.58
4766,550.62
4767,550
4768,548.56
4769,553.19
4770,558.35
4771,559.69
4772,557.52
4773,553.61
4774,543.4
4775,514.03
4776,517.85
4777,505.48
4778,489.2
4779,433.14
4780,426.54
4781,476.22
4782,526.1
4783,557.42
4784,583.19
4785,576.59
4786,557.32
4787,556.91
4788,555.36
4789,546.09
4790,546.29
4791,554.44
4792,552.68
4793,569.48
4794,583.29
4795,597.31
4796,582.98
4797,567.32
4798,560.1
4799,534.86
4800,533.88
4801,520.51
4802,514.39
4803,498.64
4804,481.03
4805,509.63
4806,543.72
4807,565.69
4808,595.43
4809,600.82
4810,591.28
4811,587.45
4812,570.97
4813,570.14
4814,564.65
4815,570.56
4816,581.03
4817,600.09
4818,606.21
4819,600.3
4820,586.62
4821,573.88
4822,566.52
4823,544.76
4824,539.79
4825,523.28
4826,510.61
4827,509.05
4828,499.09
4829,508.85
4830,524.63
4831,539.99
4832,558.68
4833,571.45
4834,571.97
4835,572.91
4836,568.13
4837,558.37
4838,552.97
4839,549.03
4840,547.47
4841,554.74
4842,568.86
4843,572.39
4844,570.62
4845,567.72
4846,565.74
4847,544.46
4848,547.02
4849,530.63
4850,521.81
4851,517.66
4852,500.95
4853,508.01
4854,519.94
4855,533.74
4856,544.32
4857,548.68
4858,554.8
4859,557.29
4860,551.59
4861,549.51
4862,546.5
4863,544.74
4864,545.99
4865,547.44
4866,551.38
4867,572.13
4868,583.03
4869,589.88
4870,583.55
4871,553.87
4872,537.58
4873,520.88
4874,497.53
4875,488.71
4876,475.01
4877,521.19
4878,556.26
4879,585.31
4880,602.33
4881,612.6
4882,601.81
4883,601.6
4884,596
4885,589.98
4886,587.39
4887,586.87
4888,587.7
4889,600.87
4890,610.11
4891,602.02
4892,591.54
4893,589.56
4894,582.09
4895,559.79
4896,543.99
4897,521.12
4898,513.04
4899,507.97
4900,498.55
4901,526.5
4902,558.58
4903,575.25
4904,600.4
4905,598.12
4906,600.4
4907,605.06
4908,594.5
4909,587.05
4910,590.25
4911,596.88
4912,602.26
4913,595.22
4914,593.15
4915,590.77
4916,590.46
4917,586.53
4918,583.63
4919,563.76
4920,554.91
4921,533.49
4922,521.59
4923,520.46
4924,517.46
4925,532.15
4926,563.08
4927,568.25
4928,573.53
4929,582.84
4930,587.08
4931,592.04
4932,594.94
4933,582.11
4934,583.66
4935,596.91
4936,587.08
4937,577.46
4938,576.22
4939,574.87
4940,571.25
4941,571.66
4942,574.25
4943,563.08
4944,531.82
4945,517.11
4946,505.06
4947,497.14
4948,488.8
4949,516.08
4950,551.38
4951,565.38
4952,570.22
4953,580.71
4954,594.82
4955,592.24
4956,584.32
4957,576.29
4958,583.8
4959,582.88
4960,576.08
4961,587.3
4962,584.83
4963,574.85
4964,571.55
4965,564.86
4966,559.1
4967,535.94
4968,534.27
4969,515.79
4970,493.73
4971,490.14
4972,476.49
4973,521.95
4974,547.5
4975,559.61
4976,564.75
4977,573.57
4978,581.88
4979,574.6
4980,563.51
4981,558.18
4982,554.89
4983,556.74
4984,558.49
4985,560.33
4986,569.98
4987,572.03
4988,561.05
4989,559.41
4990,544.22
4991,521.85
4992,522.26
4993,505.46
4994,464.33
4995,444.13
4996,435.37
4997,458.25
4998,484.94
4999,513.8
5000,536.79
5001,547.1
5002,552.46
5003,552.04
5004,542.56
5005,529.26
5006,524.73
5007,521.74
5008,524.01
5009,524.42
5010,530.4
5011,545.03
5012,544.62
5013,547.2
5014,550.91
5015,521.43
5016,515.43
5017,481.63
5018,464.11
5019,453.91
5020,452.37
5021,453.6
5022,482.56
5023,495.44
5024,517.29
5025,527.08
5026,529.45
5027,528.11
5028,526.97
5029,526.77
5030,527.69
5031,529.55
5032,529.55
5033,540.06
5034,544.49
5035,558.61
5036,563.04
5037,562.83
5038,560.87
5039,546.45
5040,530.89
5041,495.85
5042,470.61
5043,467.31
5044,464.32
5045,515.53
5046,541.6
5047,556.03
5048,572.93
5049,585.71
5050,587.97
5051,587.15
5052,576.02
5053,567.16
5054,566.34
5055,567.57
5056,570.97
5057,577.57
5058,569.43
5059,567.06
5060,569.22
5061,568.5
5062,576.64
5063,546.45
5064,526.49
5065,514.51
5066,513.69
5067,508.47
5068,490.26
5069,518.2
5070,543.27
5071,554.84
5072,572.44
5073,581.25
5074,582.58
5075,579.4
5076,569.48
5077,558.83
5078,553.1
5079,551.36
5080,553.61
5081,564.15
5082,555.86
5083,555.86
5084,554.12
5085,552.89
5086,555.66
5087,541.74
5088,516.56
5089,509.48
5090,503.63
5091,499.22
5092,492.03
5093,512.35
5094,547.04
5095,563.57
5096,582.45
5097,580.61
5098,580.09
5099,579.48
5100,578.14
5101,578.14
5102,580.5
5103,572.91
5104,574.24
5105,574.65
5106,575.06
5107,578.14
5108,581.32
5109,574.55
5110,562.54
5111,551.87
5112,530.06
5113,515.43
5114,510.69
5115,507.4
5116,500.29
5117,515.84
5118,550.76
5119,583.72
5120,581.15
5121,581.56
5122,582.38
5123,582.69
5124,583.31
5125,583.83
5126,583.41
5127,584.14
5128,583.21
5129,583
5130,582.49
5131,583.41
5132,573.22
5133,581.97
5134,567.96
5135,555.5
5136,539.23
5137,526.56
5138,517.81
5139,510.09
5140,511.32
5141,517.81
5142,559
5143,566.2
5144,556.73
5145,560.95
5146,561.78
5147,562.19
5148,563.63
5149,573.1
5150,572.18
5151,568.47
5152,566
5153,565.69
5154,565.69
5155,562.5
5156,557.86
5157,559.1
5158,557.25
5159,554.78
5160,554.6
5161,531.78
5162,515.58
5163,511.03
5164,503.29
5165,503.08
5166,515.78
5167,533.02
5168,549.95
5169,556.35
5170,555.32
5171,546.65
5172,540.66
5173,531.37
5174,529
5175,527.34
5176,527.55
5177,532.51
5178,544.69
5179,551.19
5180,546.44
5181,545.62
5182,537.77
5183,512.07
5184,522.12
5185,514.59
5186,509.74
5187,493.75
5188,475.28
5189,464.96
5190,471.26
5191,489.41
5192,510.05
5193,513.56
5194,512.63
5195,512.94
5196,510.25
5197,509.22
5198,507.47
5199,495.71
5200,497.15
5201,514.69
5202,529.55
5203,540.48
5204,545.85
5205,551.11
5206,546.47
5207,531.4
5208,516.34
5209,495.09
5210,485.08
5211,474.77
5212,465.07
5213,485.91
5214,545.85
5215,551.93
5216,553.27
5217,556.06
5218,559.57
5219,566.17
5220,569.47
5221,586.08
5222,597.84
5223,602.48
5224,600.11
5225,589.38
5226,590.52
5227,586.29
5228,553.69
5229,567.82
5230,566.79
5231,561.53
5232,549.31
5233,536.63
5234,525.81
5235,512.82
5236,510.55
5237,530.96
5238,566.01
5239,615.28
5240,638.47
5241,638.37
5242,639.09
5243,624.97
5244,628.58
5245,639.4
5246,634.76
5247,625.17
5248,614.35
5249,602.5
5250,598.89
5251,588.68
5252,577.96
5253,590.02
5254,571.37
5255,535.7
5256,509.48
5257,490.9
5258,481.2
5259,453.22
5260,453.22
5261,493.48
5262,528.07
5263,591.56
5264,624.8
5265,613.96
5266,598.06
5267,566.78
5268,543.24
5269,539.22
5270,532.2
5271,538.18
5272,545.31
5273,556.77
5274,548.61
5275,545.72
5276,540.56
5277,541.59
5278,539.32
5279,516.92
5280,511.63
5281,480.22
5282,466.85
5283,455.97
5284,456.07
5285,483.13
5286,530.81
5287,540.76
5288,545.94
5289,557.76
5290,555.79
5291,558.79
5292,559.73
5293,562.63
5294,565.95
5295,563.56
5296,555.27
5297,557.96
5298,564.49
5299,580.46
5300,541.48
5301,532.88
5302,513.5
5303,490.18
5304,466.21
5305,438.97
5306,427.32
5307,422.96
5308,403.52
5309,415.16
5310,496.88
5311,516.64
5312,534.73
5313,536.29
5314,531.09
5315,526.1
5316,505.93
5317,494.7
5318,487.32
5319,480.14
5320,499.48
5321,525.16
5322,530.05
5323,531.3
5324,523.91
5325,523.4
5326,517.36
5327,501.66
5328,502.49
5329,477.07
5330,458.53
5331,431.13
5332,423.32
5333,427.18
5334,432.49
5335,460.61
5336,499.67
5337,504.99
5338,504.78
5339,505.82
5340,507.9
5341,504.47
5342,499.67
5343,490.4
5344,500.72
5345,507.7
5346,516.65
5347,528.94
5348,531.03
5349,533.01
5350,522.9
5351,514.36
5352,491.07
5353,464.36
5354,446.62
5355,438.79
5356,427.73
5357,427.1
5358,432.74
5359,427.52
5360,439.42
5361,457.99
5362,464.77
5363,469.78
5364,469.78
5365,463.63
5366,463.42
5367,470.51
5368,478.65
5369,495.14
5370,517.37
5371,528.74
5372,540.53
5373,548.88
5374,526.24
5375,516.01
5376,511.94
5377,491.28
5378,469.26
5379,461.02
5380,459.77
5381,493.16
5382,560.26
5383,600.74
5384,603.25
5385,613.06
5386,619.42
5387,635.8
5388,638.94
5389,676.29
5390,671.18
5391,634.87
5392,621.51
5393,627.56
5394,623.28
5395,635.18
5396,618.38
5397,626
5398,577.47
5399,521.12
5400,514.8
5401,498.86
5402,488.44
5403,476.15
5404,476.88
5405,502.4
5406,557.1
5407,642.96
5408,667.55
5409,670.88
5410,676.51
5411,678.17
5412,684.53
5413,663.79
5414,655.36
5415,645.25
5416,625.35
5417,609.72
5418,623.99
5419,661.92
5420,645.14
5421,645.67
5422,594.4
5423,531.26
5424,512.5
5425,501.92
5426,496.32
5427,482.84
5428,472.15
5429,489.47
5430,529.72
5431,573.08
5432,619.02
5433,614.77
5434,618.4
5435,635.83
5436,628.77
5437,606.06
5438,601.6
5439,590.92
5440,559.69
5441,566.64
5442,601.39
5443,588.43
5444,574.73
5445,571.21
5446,551.92
5447,524.53
5448,514.09
5449,499.11
5450,493.07
5451,487.14
5452,483.92
5453,504.62
5454,549.99
5455,574.54
5456,613.77
5457,603.36
5458,572.36
5459,551.76
5460,530.84
5461,527.72
5462,525.02
5463,528.55
5464,539.79
5465,551.76
5466,550.51
5467,544.58
5468,529.18
5469,527.62
5470,522.62
5471,500.57
5472,490.53
5473,474.84
5474,469.61
5475,467.83
5476,470.55
5477,487.18
5478,521.91
5479,548.49
5480,560.41
5481,561.04
5482,563.45
5483,566.48
5484,572.34
5485,575.79
5486,561.46
5487,554.55
5488,552.46
5489,543.57
5490,546.92
5491,553.3
5492,525.68
5493,526.94
5494,520.35
5495,509.15
5496,514.28
5497,507.47
5498,500.03
5499,486.2
5500,483.58
5501,481.07
5502,499.09
5503,509.77
5504,523.71
5505,527.58
5506,525.38
5507,518.36
5508,496.78
5509,482.53
5510,477.4
5511,482.22
5512,490.81
5513,502.86
5514,504.53
5515,504.01
5516,499.4
5517,503.28
5518,486.2
5519,457.18
5520,462.52
5521,449.01
5522,446.6
5523,446.92
5524,444.72
5525,449.12
5526,462.83
5527,471.1
5528,482.2
5529,492.25
5530,481.78
5531,480.42
5532,467.96
5533,463.14
5534,446.5
5535,445.77
5536,463.98
5537,492.98
5538,519.36
5539,523.34
5540,524.18
5541,525.22
5542,518.21
5543,502.72
5544,487.75
5545,482.2
5546,462.2
5547,458.54
5548,456.44
5549,489.53
5550,531.4
5551,567.94
5552,627.61
5553,627.72
5554,627.51
5555,616.3
5556,597.67
5557,575.68
5558,553.39
5559,552.65
5560,552.34
5561,563.54
5562,572.13
5563,571.18
5564,565.84
5565,555.06
5566,529.52
5567,504.5
5568,512.92
5569,505.79
5570,504.11
5571,503.59
5572,502.75
5573,512.82
5574,554.13
5575,630.67
5576,670.61
5577,643.56
5578,628.88
5579,628.15
5580,627.63
5581,621.65
5582,652.89
5583,660.23
5584,643.14
5585,645.35
5586,670.82
5587,678.06
5588,649.64
5589,619.24
5590,582.12
5591,531.69
5592,537.15
5593,521.89
5594,518.42
5595,510
5596,512.11
5597,516.63
5598,615.43
5599,718.86
5600,759.69
5601,759.06
5602,725.91
5603,714.34
5604,641.11
5605,603.86
5606,600.81
5607,630.16
5608,598.49
5609,606.49
5610,619.32
5611,616.69
5612,571.87
5613,566.4
5614,524.21
5615,505.69
5616,508.98
5617,498.99
5618,497.62
5619,502.56
5620,498.36
5621,518.77
5622,569.05
5623,656.9
5624,698.77
5625,713.82
5626,720.13
5627,683.41
5628,631.76
5629,590.41
5630,603.98
5631,656.79
5632,701.51
5633,735.49
5634,748.11
5635,759.58
5636,749.48
5637,713.82
5638,629.76
5639,529.29
5640,530.23
5641,528.02
5642,522.98
5643,515.93
5644,514.98
5645,521.82
5646,559.26
5647,634.45
5648,640.86
5649,641.07
5650,608.79
5651,577.03
5652,552.21
5653,544.74
5654,532.44
5655,520.03
5656,518.98
5657,527.39
5658,552.42
5659,562.94
5660,555.79
5661,556
5662,528.65
5663,520.56
5664,530.08
5665,523.11
5666,518.36
5667,520.26
5668,519.73
5669,521.31
5670,524.06
5671,539.37
5672,576.63
5673,582.76
5674,571.78
5675,546.44
5676,531.45
5677,525.64
5678,523.74
5679,523.85
5680,531.03
5681,551.09
5682,584.55
5683,602.29
5684,590.46
5685,587.51
5686,560.8
5687,526.59
5688,531.05
5689,525.43
5690,519.06
5691,515.55
5692,514.38
5693,512.15
5694,513.75
5695,522.88
5696,533.6
5697,556.21
5698,577.87
5699,581.48
5700,566.72
5701,559.4
5702,553.14
5703,533.92
5704,535.72
5705,552.29
5706,619.6
5707,624.48
5708,636.05
5709,627.88
5710,569.17
5711,532.43
5712,530.84
5713,516.72
5714,501.33
5715,478.5
5716,478.61
5717,518.31
5718,550.27
5719,583.39
5720,649.32
5721,643.17
5722,637.43
5723,608.98
5724,594.43
5725,627.77
5726,605.58
5727,588.81
5728,573.84
5729,574.37
5730,611.32
5731,660.15
5732,647.2
5733,630.96
5734,561.52
5735,532.33
5736,559.27
5737,551.74
5738,556.73
5739,556.3
5740,554.82
5741,567.75
5742,664.76
5743,739.3
5744,709.82
5745,704.73
5746,710.25
5747,700.07
5748,701.87
5749,727.85
5750,711.41
5751,722.65
5752,728.8
5753,762.84
5754,767.92
5755,843.09
5756,780.22
5757,771.42
5758,688.73
5759,608.57
5760,599.05
5761,577.18
5762,565.87
5763,558.94
5764,560.11
5765,580.7
5766,694.2
5767,701.77
5768,657.39
5769,650.03
5770,650.25
5771,649.93
5772,677.13
5773,655.37
5774,650.46
5775,649.71
5776,640.97
5777,640.43
5778,649.07
5779,682.78
5780,688.01
5781,657.29
5782,575.26
5783,557.34
5784,553.92
5785,538.08
5786,533.16
5787,530.7
5788,534.88
5789,562.26
5790,604.09
5791,675.01
5792,686.57
5793,707.96
5794,699.3
5795,701.76
5796,721.55
5797,706.68
5798,730.85
5799,681.11
5800,687.85
5801,676.08
5802,700.58
5803,722.83
5804,732.03
5805,681.43
5806,600.77
5807,576.81
5808,574.25
5809,562.84
5810,561.35
5811,565.4
5812,569.56
5813,590.67
5814,628.29
5815,725.41
5816,717.73
5817,732.87
5818,726.47
5819,757.49
5820,736.49
5821,716.88
5822,711.76
5823,699.29
5824,711.02
5825,729.03
5826,724.77
5827,725.09
5828,730.63
5829,707.5
5830,647.27
5831,606.34
5832,612.12
5833,595.22
5834,588.1
5835,576.83
5836,573.96
5837,574.91
5838,592.03
5839,608.08
5840,647.52
5841,689.94
5842,687.6
5843,689.51
5844,658.9
5845,613.61
5846,607.55
5847,605.21
5848,610.53
5849,648.48
5850,690.9
5851,690.05
5852,710.99
5853,663.04
5854,608.51
5855,589.05
5856,595.17
5857,583.19
5858,573.22
5859,569.72
5860,570.15
5861,570.04
5862,573.22
5863,580.96
5864,596.12
5865,615.42
5866,618.49
5867,616.27
5868,613.61
5869,598.77
5870,592.52
5871,592.2
5872,601
5873,610.86
5874,627.82
5875,655.28
5876,665.46
5877,632.38
5878,594.11
5879,571
5880,564.95
5881,561.24
5882,556.9
5883,553.72
5884,554.99
5885,594.85
5886,638.74
5887,732.03
5888,704.58
5889,724.72
5890,739.24
5891,761.51
5892,753.98
5893,727.58
5894,710.83
5895,688.78
5896,709.88
5897,699.59
5898,710.41
5899,707.76
5900,699.06
5901,647.33
5902,604.71
5903,570.36
5904,579.47
5905,572.27
5906,563.81
5907,560.11
5908,562.86
5909,595.65
5910,684.21
5911,740.18
5912,739.75
5913,725.79
5914,729.07
5915,731.08
5916,739.44
5917,730.23
5918,728.01
5919,725.26
5920,740.71
5921,738.59
5922,740.49
5923,740.18
5924,772.87
5925,689.82
5926,644.22
5927,603.69
5928,588.63
5929,575.42
5930,565.81
5931,563.91
5932,570.88
5933,602.15
5934,695.85
5935,739.06
5936,747.72
5937,776.88
5938,760.19
5939,749.73
5940,706.84
5941,683.91
5942,681.91
5943,707.79
5944,734.73
5945,748.14
5946,722.26
5947,725.54
5948,739.69
5949,675.04
5950,637.22
5951,606.69
5952,580.66
5953,567.59
5954,559.58
5955,558.32
5956,565.38
5957,589.93
5958,685.18
5959,756.72
5960,755.24
5961,770.62
5962,734.38
5963,726.06
5964,704.67
5965,682.75
5966,720.26
5967,714.78
5968,731.01
5969,737.01
5970,726.48
5971,708.57
5972,680.64
5973,654.51
5974,605.94
5975,575.81
5976,577.19
5977,567.88
5978,564.6
5979,564.49
5980,567.56
5981,585.65
5982,642.87
5983,699.03
5984,675.34
5985,697.98
5986,709.72
5987,682.53
5988,677.46
5989,623.2
5990,604.58
5991,597.6
5992,607.23
5993,624.78
5994,642.98
5995,633.35
5996,622.24
5997,612.51
5998,586.6
5999,564.18
6000,570.37
6001,566.88
6002,557.58
6003,538.88
6004,532.54
6005,539.19
6006,550.4
6007,565.09
6008,588.65
6009,588.23
6010,596.58
6011,594.15
6012,580.31
6013,576.71
6014,573.65
6015,573.54
6016,575.97
6017,588.44
6018,605.14
6019,611.59
6020,608.42
6021,600.28
6022,585.38
6023,566.99
6024,559.12
6025,534.59
6026,528.44
6027,528.12
6028,528.33
6029,526.87
6030,527.6
6031,540.02
6032,552.75
6033,565.9
6034,579.37
6035,577.49
6036,574.36
6037,569.87
6038,566.01
6039,563.71
6040,565.07
6041,581.87
6042,598.05
6043,611.1
6044,610.37
6045,602.64
6046,582.6
6047,554.32
6048,558.08
6049,531.25
6050,516.85
6051,501.61
6052,512.47
6053,563.71
6054,593.25
6055,606.4
6056,617.78
6057,619.03
6058,617.36
6059,608.59
6060,601.08
6061,593.04
6062,596.28
6063,593.46
6064,596.17
6065,599.51
6066,600.35
6067,607.34
6068,596.07
6069,588.24
6070,577.49
6071,564.97
6072,559.12
6073,536.92
6074,508.76
6075,491.06
6076,503.21
6077,551.27
6078,597.13
6079,658.48
6080,624.98
6081,632.41
6082,632.31
6083,646.02
6084,648.01
6085,624.25
6086,601.21
6087,601
6088,606.45
6089,599.95
6090,600.58
6091,608.23
6092,599.74
6093,593.15
6094,569.17
6095,533.36
6096,507.14
6097,494.76
6098,482.48
6099,494.86
6100,500.95
6101,536.84
6102,565.29
6103,592.37
6104,608
6105,598.77
6106,593.31
6107,589.32
6108,590.48
6109,582.82
6110,574.52
6111,568.12
6112,567.7
6113,573.05
6114,575.99
6115,583.55
6116,575.99
6117,569.49
6118,546.4
6119,520.05
6120,529.44
6121,525.15
6122,525.15
6123,530.7
6124,542.85
6125,559.41
6126,583.09
6127,606.56
6128,626.26
6129,628.14
6130,628.25
6131,628.35
6132,638.83
6133,627.41
6134,622.38
6135,619.55
6136,621.23
6137,627.72
6138,633.38
6139,642.08
6140,621.02
6141,612.74
6142,585.6
6143,562.13
6144,555.83
6145,542.88
6146,538.39
6147,530.46
6148,533.59
6149,571.69
6150,647.91
